tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7

0	-589.2850952148438	-1	0	7	1	3	1	3	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
1	-589.2850952148438	-1	0	1	1	3	1	3	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
2	-589.2850952148438	-1	0	1	1	3	1	7	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
3	-589.2850952148438	-1	0	7	1	3	1	1	4	0.29807695746421814	0.27586209774017334	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
4	-589.2850952148438	-1	0	1	1	3	1	1	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
5	-589.2850952148438	-1	0	1	1	3	1	2	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
6	-589.2850952148438	-1	0	1	1	3	1	5	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
7	-589.2850952148438	-1	0	7	1	3	1	7	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
8	-589.2850952148438	-1	0	7	1	3	1	2	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
9	-589.2850952148438	-1	0	7	1	3	1	5	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.0258620698004961	9.999999974752427e-07	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.024390242993831635	0.02380952425301075	0.18347203731536865
