61	6	4	10	2	11	0	1	22	0	11	13	21	21	3	4	2	1	9	3
24	2	9	3	2	12	1	5	12	2	10	8	11	5	0	4	1	0	0	1
39	1	8	13	4	5	5	3	20	1	21	16	24	24	2	0	5	1	5	0
31	0	7	5	3	0	2	2	13	2	8	7	19	11	3	3	0	0	0	1
25	1	4	5	12	4	2	3	28	1	6	4	13	6	1	0	4	4	1	4
51	1	18	5	1	13	5	4	32	3	19	14	23	28	0	0	4	4	0	2
44	4	5	10	4	8	2	2	42	5	8	7	28	9	1	0	7	1	3	0
19	1	5	11	6	4	1	1	23	0	5	7	17	15	4	1	6	2	3	1
12	0	4	11	2	1	4	0	17	0	7	11	20	11	4	8	3	1	3	1
28	1	4	2	3	5	1	2	13	0	14	11	16	5	0	3	5	0	1	0
