29	53	3	7	5	7	5	1	30	10	45	7	50	27	34	1	16	1	1	3
43	23	2	2	0	5	7	7	7	6	27	3	28	11	33	6	7	6	1	2
40	23	0	0	3	6	9	2	12	8	37	4	26	28	33	0	12	3	1	1
40	39	0	6	0	10	15	6	19	24	38	15	39	33	35	11	26	1	6	0
50	14	1	5	1	4	7	3	17	9	29	4	23	15	43	8	12	4	0	1
32	24	2	3	1	3	9	1	19	7	25	1	28	12	24	0	9	3	1	2
38	16	1	1	4	4	6	5	20	14	28	4	25	25	30	0	15	2	2	0
25	19	6	5	0	4	5	2	11	9	25	2	25	11	27	1	6	2	0	2
27	29	0	0	1	0	3	3	12	4	31	3	25	13	33	1	6	6	0	0
27	22	0	9	1	10	9	2	10	10	30	8	27	9	24	6	19	4	8	0
