52	5	1	38	51	3	42	49	43	45	1	0	5	3	14	6	9	0	1	3
36	0	0	38	21	7	25	16	29	26	0	1	6	0	4	0	15	1	0	0
34	5	1	31	26	0	34	19	20	29	0	0	3	2	6	0	6	0	0	0
42	0	2	40	31	0	50	15	35	42	1	11	7	1	8	5	13	2	3	3
55	1	2	48	35	0	37	35	36	35	3	7	20	6	6	8	19	1	2	4
32	2	3	31	21	3	29	18	26	20	0	4	5	6	3	2	13	2	0	4
51	5	4	43	47	0	45	26	27	38	0	9	0	4	1	9	16	0	3	1
27	2	1	29	23	6	26	12	17	30	0	8	2	2	1	1	8	0	1	0
25	0	0	28	27	10	23	19	23	21	1	0	1	1	3	1	13	2	0	1
45	0	2	43	36	4	42	41	44	39	1	1	5	3	2	11	21	0	0	6
