tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	pi_16	pi_17	pi_18	pi_19	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_0_8	f_0_9	f_0_10	f_0_11	f_0_12	f_0_13	f_0_14	f_0_15	f_0_16	f_0_17	f_0_18	f_0_19	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7	f_1_8	f_1_9	f_1_10	f_1_11	f_1_12	f_1_13	f_1_14	f_1_15	f_1_16	f_1_17	f_1_18	f_1_19	f_2_0	f_2_1	f_2_2	f_2_3	f_2_4	f_2_5	f_2_6	f_2_7	f_2_8	f_2_9	f_2_10	f_2_11	f_2_12	f_2_13	f_2_14	f_2_15	f_2_16	f_2_17	f_2_18	f_2_19	f_3_0	f_3_1	f_3_2	f_3_3	f_3_4	f_3_5	f_3_6	f_3_7	f_3_8	f_3_9	f_3_10	f_3_11	f_3_12	f_3_13	f_3_14	f_3_15	f_3_16	f_3_17	f_3_18	f_3_19	f_4_0	f_4_1	f_4_2	f_4_3	f_4_4	f_4_5	f_4_6	f_4_7	f_4_8	f_4_9	f_4_10	f_4_11	f_4_12	f_4_13	f_4_14	f_4_15	f_4_16	f_4_17	f_4_18	f_4_19	f_5_0	f_5_1	f_5_2	f_5_3	f_5_4	f_5_5	f_5_6	f_5_7	f_5_8	f_5_9	f_5_10	f_5_11	f_5_12	f_5_13	f_5_14	f_5_15	f_5_16	f_5_17	f_5_18	f_5_19	f_6_0	f_6_1	f_6_2	f_6_3	f_6_4	f_6_5	f_6_6	f_6_7	f_6_8	f_6_9	f_6_10	f_6_11	f_6_12	f_6_13	f_6_14	f_6_15	f_6_16	f_6_17	f_6_18	f_6_19	f_7_0	f_7_1	f_7_2	f_7_3	f_7_4	f_7_5	f_7_6	f_7_7	f_7_8	f_7_9	f_7_10	f_7_11	f_7_12	f_7_13	f_7_14	f_7_15	f_7_16	f_7_17	f_7_18	f_7_19	f_8_0	f_8_1	f_8_2	f_8_3	f_8_4	f_8_5	f_8_6	f_8_7	f_8_8	f_8_9	f_8_10	f_8_11	f_8_12	f_8_13	f_8_14	f_8_15	f_8_16	f_8_17	f_8_18	f_8_19	f_9_0	f_9_1	f_9_2	f_9_3	f_9_4	f_9_5	f_9_6	f_9_7	f_9_8	f_9_9	f_9_10	f_9_11	f_9_12	f_9_13	f_9_14	f_9_15	f_9_16	f_9_17	f_9_18	f_9_19
0	-324.60301435459377	-1	17	9	9	8	16	2	9	0	5	7	15	3	16	7	6	8	6	16	7	0.3589743582683815	0.0	0.13392857061721358	0.01801801802419978	0.0	0.2401570595610973	0.10752688158736759	0.05454545452485037	0.25218891752625155	0.2401570595610973	0.0	4.218895972915073e-11	0.008849557397127927	0.0026176165299655863	0.01904761920453833	0.021739130283371464	0.25218891752625083	0.028571428560182806	0.009414241435187957	0.010638297872340406	0.26073858405323813	0.0063144614358417355	0.04258456835835946	0.015325211548216233	0.0	0.18733085806093935	0.015490552245590742	0.09733448239134038	0.26073858405323436	0.15524426229792182	0.010416666815033903	0.0	0.015325211548215876	0.0	0.0	0.009176090809748707	0.2202806510187736	0.006314461435842035	0.03294979295783348	0.0	0.3099581816743674	0.024910006002073926	0.11485868294889531	0.06823847651628663	0.009900990094190236	0.28836449318506824	0.08910891154904582	0.05483567091680569	0.30995818167436645	0.23793283038198762	0.006684176086924244	0.019607842973694996	0.0	0.008206334818422027	0.0	0.06250000034973897	0.29657082800349027	0.0249100060020742	0.0	0.04815149482988119	0.4333333312061084	0.015769288286083795	0.09717242761121751	0.03418803400167977	0.045043203608957055	0.23004929858851153	0.09717242761121751	0.07070707058624737	0.3014080259170151	0.23004929858851153	0.008695652313562213	0.03141093161885789	0.008547008625866685	0.026315523719540563	0.01960784340934024	0.031410931618858245	0.2563648223080521	0.015769288286083958	0.0	0.01980198019801934	0.3267326709222333	0.019230769009368622	0.17681430127105446	0.0	0.0	0.23444185780254706	0.11764705796401025	0.057627556531490265	0.29319582798856847	0.23444185780254573	0.010309278265330455	0.02150537637105293	0.0	0.010526315990362725	0.0	0.038095238064152874	0.29319582798856847	0.031914893840987404	0.03921568610103349	0.020000000000000115	0.3374284548504112	0.023250150701478567	0.09273387364213512	0.012339720860248786	0.009090909045501023	0.1906860330873418	0.09273387364213512	0.08561243858495564	0.3374284548504112	0.19068603308733956	0.01098901091825264	0.03225806445006332	0.0	0.0	0.009615384470743369	0.03883495160895531	0.23519739319235272	0.023250150701478824	0.04451136010501092	0.01030927835051561	0.3873873845967139	0.05578059835586223	0.17704580313041232	0.0807157764020522	0.00919803791141704	0.3177570097107577	0.17704580313040996	0.007482694422788462	0.37839327768006853	0.2652442739552533	3.478915894347897e-11	0.009090909098680199	0.016949152526895408	0.029411764868415572	5.974670784780756e-11	0.1212652047745461	0.36919523976863905	0.05578059835586387	4.643425199901685e-11	1.8189894035458566e-16	0.4284138267394556	0.008064516124644257	0.07766990227590508	0.016072879569693017	0.09291728996941437	0.26314412450243746	0.04887803934256842	0.126213591773463	0.4284138267394556	0.26314412450243746	0.0	0.03668519940318993	0.016072879569693017	0.01758353192152591	0.010526315859455014	0.03668519940319035	0.3354965367700323	0.01219283993937807	0.054768880346068916	0.0769230769230773	0.22519445386498735	3.762961569009349e-11	0.0879120883184715	0.05208333312455102	0.025064671326213307	0.15133298679194016	0.07079646025950748	0.0036663667401880466	0.2251944538649868	0.15133298679193902	0.0	0.0	0.025000000339689882	0.019963433817733134	0.0	0.05376344118077921	0.2001297825387733	0.0162601627872611	0.028833361929100014	0.0036663667401877274	0.35922330176033185	0.025932238517626202	0.10128488280103314	0.0753632030533802	0.030946797493447215	0.2048668816442724	0.10128488280103314	0.028218795789854857	0.3076722180840497	0.2048668816442682	3.941270132321063e-11	0.017857142906066194	8.756032912060619e-11	0.06666666688633219	2.4467696354741274e-11	0.07535264428340593	0.2767254205906025	0.025932238517626202	0.0	0.0126582278481008
1	-324.7256429638825	-1	17	9	9	8	16	2	9	0	5	7	15	3	16	19	6	8	6	16	7	0.35897435754518336	1.1120043382943206e-10	0.13392857171028386	0.018018018136299073	0.0	0.2401570601294726	0.1075268825137117	0.05454545419277157	0.25218891782655123	0.2401570601294726	9.157538443105296e-11	0.0	0.008849557644484514	0.0026176164606741565	0.014459988405678907	0.021739130298280878	0.25218891782655123	0.02857142852067231	0.009414241236398587	0.014459988405678907	0.2607385864600751	0.00631446140426592	0.04258456823259801	0.015325211061465812	0.0	0.18733085647854686	0.015490552341072395	0.09733448307475778	0.2607385864600751	0.1552442623688216	0.010416666753069324	1.1127449846596537e-10	0.015325211061465342	0.0	0.0	0.009176090936806231	0.22028064888336493	0.0063144614042661635	0.032949792404818073	0.0	0.3099581803471526	0.024910005900669736	0.11485868346716391	0.0682384767065645	0.009900990001775552	0.28836449335482545	0.08910891155571177	0.054835670947722924	0.30995818034714945	0.2379328311214513	0.006684176034048862	0.019607843086276756	0.0	0.008206334581441871	7.456290643567494e-11	0.06250000065206192	0.29657082793627265	0.024910005900669736	0.0	0.04815149491367246	0.43333332958137427	0.01576928831844433	0.0971724286972527	0.03418803404988904	0.045043204192889166	0.23004929991301676	0.09717242869725251	0.07070707013572985	0.3014080280277432	0.23004929991301676	0.00869565211809569	0.0314109314509694	0.008547008535770095	0.02631552392183538	0.0196078432976957	0.0314109314509694	0.2563648238348533	0.015769288318445162	0.0	0.019801980198019858	0.3267326727956331	0.01923076947694743	0.17681429958632744	0.0	0.0	0.23444185584325294	0.11764705799089269	0.0576275562569235	0.2931958303536094	0.23444185584325095	0.010309278257044812	0.02150537650382763	0.0	0.010526315951074318	0.0	0.038095238411160394	0.2931958303536094	0.0319148938440575	0.03921568652841021	0.020000000000000115	0.33742845680724215	0.02325015078848254	0.09273387436293452	0.012339720884883033	0.009090909229075588	0.19068603233744058	0.09273387436293452	0.08561243708962164	0.33742845680724215	0.19068603233743917	0.010989011021594148	0.032258064082001575	0.0	0.0	0.009615384463511213	0.03883495138296536	0.23519739289566424	0.023250150788482565	0.04451136055822366	0.01030927835051561	0.3873873859025315	0.05578059848690751	0.17704580384757465	0.08071577621627207	0.009198037939339999	0.3177570116734317	0.17704580384757163	0.007482694239236993	0.3783932765034779	0.2652442743030837	0.0	0.00909090908194077	0.016949152750442408	0.02941176464364803	4.437952156877145e-11	0.12126520536066149	0.36919523856413794	0.05578059848690751	9.232244337908924e-11	4.437952156877145e-11	0.4284138261675989	0.008064516087568812	0.07766990270151292	0.016072879502147103	0.09291728920668631	0.26314412499021095	0.048878039120506034	0.12621359161032525	0.42841382616759555	0.26314412499021095	0.0	0.036685199001607494	0.016072879502147103	0.017583531896793004	0.010526315729516074	0.036685199001608305	0.33549653696090925	0.01219284011889773	0.054768880073897935	0.07692307692307732	0.2251944537857453	0.0	0.08791208809058876	0.05208333362721684	0.025064671616841762	0.1513329863013261	0.0707964605805483	0.003666366718391141	0.22519445378574363	0.15133298630132486	0.0	1.0301680659007904e-10	0.025000000276470348	0.019963434132800797	0.0	0.053763440730474094	0.2001297821689019	0.01626016248441283	0.028833361734775003	0.0036663667183910098	0.35922329975871575	0.025932238304644636	0.10128488256740427	0.07536320430694843	0.030946797413791034	0.20486688297902045	0.10128488256740154	0.028218796104667775	0.3076722175518696	0.20486688297902045	0.0	0.017857142892236524	2.3566462914459407e-11	0.0666666673413087	2.1607946055161047e-11	0.07535264426275554	0.27672542013807455	0.02593223830464599	5.5545024224556984e-11	0.012658227848101361
2	-325.0064433075577	-1	17	9	15	8	8	2	9	16	5	7	7	6	3	6	6	0	8	2	9	0.35897435903178515	1.6431904433148435e-11	0.13392857098013794	0.018018018225830178	0.0	0.23833649130036036	0.10752688245257298	0.0545454548862913	0.25361560232938757	0.23833649130035436	0.0	9.839913743415165e-11	0.008849557591748701	0.01063829769328473	0.019047618960014084	0.021739130546111828	0.2536156023293933	0.01527911102902721	0.018691588798370917	0.010638297872340406	0.24742267988699965	0.008928571421538242	0.04764302443966886	0.00913803190872543	0.0	0.2000000007949129	0.01560013727319124	0.10000000047012703	0.23719916806874244	0.15238095255500902	0.01041666667847228	0.0	0.006462105364465057	0.0	0.0	0.009138031908726182	0.23719916806874244	0.013513513409532918	0.03204288716647762	0.0	0.3081695246685802	0.02251892683213287	0.12226366153713437	0.07079220294164268	0.007215082318318714	0.27843551551812296	0.0891089104049882	0.04964473197447074	0.3081695246685745	0.2264127044829588	0.008849557647670482	0.01960784328069036	0.0	0.010309278260833134	0.0	0.07079220294164326	0.30816952466857644	0.02251892683213287	9.237789200255974e-11	0.054504310971349	0.4333333344900601	0.01441718919861518	0.09717242783402605	0.028211278408255356	0.03982064398311135	0.22674092447301397	0.09717242783402401	0.07070707025244506	0.28097875765474895	0.22674092447301397	0.008695652141392623	0.04950495088645408	0.0085470086196021	0.028211278408255356	0.019607843034749287	0.02821127840825594	0.28097875765474895	0.01441718919861518	0.0	0.019801980198019858	0.33951338695855926	0.01923076898240477	0.16829604150337904	0.0035701747625591393	0.0	0.23218475357121607	0.11764705805625839	0.05333206265254249	0.2610438973507014	0.23218475357121487	0.010309278367934997	0.021505376472958058	8.912284101825208e-11	0.0035701747625591393	3.623092129715067e-11	0.03809523773814707	0.33951338695855404	0.028859143779484647	0.039215686026301703	0.01055664941529332	0.3240740753991243	0.023250150480828298	0.11479178873325911	0.020618556854358847	0.009090909093987963	0.2054839303180013	0.07305866051617836	0.08588069612535519	0.2652173490984215	0.20548393031799786	0.010989011112031625	0.03225806464077491	3.011227818205953e-11	9.428367775399239e-11	0.009615384660199833	0.03883495145568125	0.2652173490984228	0.023250150480829332	0.041733128217080084	0.004811445459383558	0.3873873849470825	0.06248734586368639	0.1764705875192003	0.09243697480173772	0.008930507565776753	0.30817266021168394	0.16782501508752135	0.010869565402302899	0.37959051364115126	0.22988505587196947	1.0374990204469301e-10	0.009090909080156456	0.016567106873693095	0.02941176464958564	0.0	0.15125790821382823	0.37959051364115126	0.06248734586368639	3.145833034068346e-11	0.0	0.3927428036665589	0.008064516072394445	0.08732666391260013	0.0163251898091236	0.10208711366335892	0.27330629673873996	0.040403559894512796	0.11579773537309214	0.39274280366655345	0.2733062967387385	0.0	0.04310344833122934	0.010844377446747887	0.016325189809122877	0.003772640276340212	0.025786542171424464	0.39274280366655345	0.01734939326444648	0.04692310401808665	0.07018189745304629	0.22589952734360008	1.4309989637695253e-11	0.09685904180960686	0.050009921432719234	0.03280285979155658	0.15061153996121085	0.07094166983421268	1.0167702691650517e-10	0.19931329562348835	0.1506115399612092	0.0	0.0	0.020931748401493172	0.020202020331012878	0.0	0.050009921432719234	0.22589952734360008	0.015898895870718716	0.025917371975394184	0.008000000000000068	0.35922330305335887	0.029077237070568234	0.09739605943010987	0.08403361290434255	0.04155220204268691	0.19055966083898881	0.09739605943010803	0.03409090911056026	0.26118909995224393	0.19055966083898787	6.122029685828007e-11	0.01785714286064663	2.1587766241282226e-12	0.06666666731663305	0.0	0.09574468076583578	0.33043478118710967	0.029077237070568234	0.0	0.0126582278481008
3	-325.23408967182326	-1	17	9	9	8	16	2	9	0	5	2	15	3	16	3	6	8	6	16	7	0.3589743611649588	1.710735575603191e-11	0.13392857158578772	0.021594769664887582	0.0	0.24015706028815195	0.10752688195933581	0.05454545443812898	0.2521889181769699	0.24015706028815195	0.0	0.0	0.00653720929616657	0.0026176165721929746	0.015057560368721011	0.021739130644424683	0.2521889181769699	0.0285714283432531	0.009414241316622137	0.010638297872340803	0.2607385840404622	0.006314461360449809	0.04258456816635495	0.015325211258364687	0.0	0.18733085696510207	0.015490552222151746	0.09733448364053086	0.2607385840404615	0.15524426306525052	0.010416666532179543	0.0	0.015325211258364484	0.0	0.0	0.009176090861701394	0.22028064970561734	0.006314461360450351	0.03294979274051342	0.0	0.309958179931326	0.024910005664829555	0.11570661668753754	0.06882360552538129	0.009900990255530134	0.28836449224936483	0.08910891071845023	0.05208345667510456	0.30995817993132396	0.23661367888802337	0.00884955749412435	0.019607842867288058	0.0	0.008206334621402231	9.96432877193248e-11	0.06249999920255239	0.2965708268707688	0.024910005664829555	0.0	0.05208345667510379	0.4333333320445387	0.015769288257813863	0.09938827151755314	0.03418803423375991	0.04504320414038598	0.23004929881418273	0.09414035142569985	0.0707070706896116	0.3014080268649777	0.23004929881418273	0.00524792009185208	0.03141093168020612	0.008547008432206023	0.026315523910406716	0.01960784310377276	0.03141093168020612	0.25636482272458944	0.015769288257813863	0.0	0.01980198019801934	0.32673267506377396	0.01923076943306982	0.17681430139504034	0.0	0.0	0.23444185820615648	0.117647057942952	0.05762755681111489	0.2931958291714757	0.2344418582061552	0.0103092785179097	0.021505376072553106	0.0	0.010526315606515185	0.0	0.0380952383407349	0.2931958291714757	0.0319148933553922	0.039215686017752896	0.020000000000000115	0.33742845480884803	0.023250150440569908	0.09674889486664442	0.011735165519174954	0.009090909189651256	0.1919224096586081	0.0873538641405391	0.08343834927278873	0.3374284548088421	0.1919224096586081	0.009395030726104214	0.03225806427829016	0.0	0.0	0.009615384639749253	0.038834951025791195	0.23615759006662115	0.02325015044057027	0.04423518040801307	0.01030927835051561	0.3873873899327685	0.05578059874064061	0.1770458041130681	0.08071577638322378	0.009198037911867088	0.3177570111899374	0.1770458041130675	0.0074826945465444996	0.3783932784648489	0.2652442750428376	0.0	0.009090909091968977	0.01694915269828574	0.0294117644065937	6.565751391462983e-11	0.12126520537242627	0.3691952405529818	0.055780598740641237	0.0	0.0	0.42841382475332657	0.008064516238871328	0.07766990346557044	0.01898481264326227	0.09291728893637405	0.2631441246586279	0.048878038901413796	0.1262135930783892	0.42841382475332657	0.2631441246586279	0.0	0.03668519894515646	0.013311134607839031	0.017583531925949924	0.005673678035422962	0.03668519894515734	0.33549653581694105	0.012192839956256463	0.05476887923236326	0.0769230769230773	0.2251944544475553	7.507114787586034e-11	0.08791208709582077	0.052083333634895375	0.025064671745373777	0.1513329867897301	0.070796459811285	0.0036663666785142603	0.22519445444755073	0.15133298678972823	0.0	3.4420601497789215e-11	0.025000000286019727	0.019963433965992206	7.556229385038611e-11	0.053763441367332465	0.20012978270217693	0.016260162593762367	0.028833361946451218	0.0036663666785142083	0.35922330313036543	0.02593223853761577	0.1012848827091987	0.0753632033580033	0.03094679759681104	0.20486688118532928	0.1012848827091986	0.028218795118125386	0.3076722175358719	0.20486688118532928	0.0	0.017857142972042613	8.26894392957911e-12	0.06666666646318414	4.352481974325279e-11	0.07535264417158255	0.27672541993906086	0.02593223853761577	6.283880793489516e-11	0.012658227848101923
4	-325.40108500247567	-1	17	9	15	8	8	2	9	16	5	7	7	6	3	3	6	0	8	2	9	0.3589743565051032	0.0	0.13392857257823296	0.021814857260765184	0.0	0.2383364910956674	0.10752688229364295	0.05454545436332667	0.2536156016445031	0.23833649109566377	1.764692569850013e-11	0.0	0.00884955764711692	0.007061224899302135	0.014753632361463048	0.021814857260765465	0.25361560164450664	0.015279110548835656	0.018691588907851848	0.010638297872340007	0.24742267833965217	0.008928571548116266	0.04764302419751385	0.00913803183253948	3.40640326612629e-11	0.19999999844678448	0.015600137364107626	0.09999999871429906	0.23719916861089477	0.1523809526644883	0.010416666720135071	0.0	0.00646210553156716	4.834273568121717e-11	1.4919621271758388e-10	0.009138031832540467	0.23719916861089477	0.013513513676060657	0.032042886833406024	2.0048928256023728e-16	0.3081695242275167	0.022518926449895275	0.12226366315151978	0.07079220261657906	0.007215082143562246	0.2784355156340485	0.08910891166110374	0.049644732509810205	0.30816952422750954	0.22641270679022935	0.008849557525603348	0.01960784296253044	0.0	0.010309278191834588	0.0	0.07079220261657906	0.30816952422750954	0.022518926449895275	7.521792255715809e-11	0.054504311128896824	0.43333333638568533	0.014417189189845428	0.09717242781793595	0.03183469157992186	0.03982064410576618	0.22674092546633712	0.09717242781793595	0.07070707039780402	0.2809787587619487	0.22674092546633334	0.008695652080550797	0.04950494995175964	0.008547008676860273	0.01973753275688346	0.012097158823038396	0.03183469157992198	0.2809787587619532	0.014417189189845428	0.0	0.019801980198019858	0.33951338644142987	0.019230769370585467	0.1682960412147834	0.00357017464532286	0.0	0.23218475359228544	0.11764705846038444	0.053332062949754136	0.2610438973202472	0.23218475359228544	0.010309278510532517	0.021505376247069632	0.0	0.0035701746453228366	0.0	0.038095238400143616	0.3395133864414214	0.02885914372796071	0.03921568670788327	0.010556649427747904	0.32407407187762516	0.02325015086679963	0.11479178861291392	0.02061855656604766	0.009090909150051946	0.20548393043004137	0.07305866026099328	0.0858806963262558	0.26521734764742066	0.20548393043004137	0.010989011064114698	0.032258064785981574	5.0852395361289386e-11	7.710932550253347e-11	0.0096153845712938	0.03883495135821573	0.26521734764742066	0.02325015086679963	0.04173312835192064	0.004811445490866308	0.3873873882279916	0.062487345970387825	0.17647059018504663	0.09243697424065467	0.00893050729977507	0.30817266054571274	0.16782501496860316	0.010869565437829215	0.3795905138158771	0.22988505594643718	0.0	0.0090909089559415	0.016567106932598594	0.029411764658503144	1.5717523638159038e-11	0.15125790803600306	0.3795905138158785	0.062487345970387825	8.786410035099835e-11	1.8189894035458566e-16	0.39267882924326547	0.00806451600845419	0.08677988877556658	0.019088292676148165	0.10216743471977581	0.27314417792935475	0.039250323707647444	0.11603125619045021	0.39267882924326547	0.27314417792935103	0.0	0.043103448093768024	0.011712073291533561	0.013490249561781777	0.00559804311436639	0.027538250416113876	0.39267882924326547	0.017367216594130406	0.047529565067916994	0.07033303296333422	0.22589952730773288	0.0	0.0968590414794834	0.05000992129542509	0.03280286031012097	0.15061154042587718	0.07094166967118648	4.4100224059797476e-11	0.19931329640453252	0.15061154042587718	0.0	4.4100224059797476e-11	0.020931748375760135	0.020202020141709975	0.0	0.05000992129542634	0.22589952730773288	0.015898895668534356	0.02591737180829642	0.008000000000000068	0.3592232999840995	0.02907723725177386	0.09739605887357829	0.08403361415218458	0.04155220233468146	0.19055966270451297	0.09739605887357737	0.034090908613597246	0.26118910229096826	0.1905596627045059	6.849024621680692e-11	0.017857142863792842	1.2910095392726362e-11	0.06666666650706804	0.0	0.09574468067980489	0.3304347825300051	0.02907723725177386	0.0	0.012658227848101923
5	-325.46873982141415	-1	17	9	9	8	16	2	9	0	5	5	15	3	16	7	6	8	6	16	7	0.35897435961547774	6.735507968456071e-11	0.13392857160355476	0.018018017982545497	0.0	0.24015705917903954	0.1075268806962459	0.05454545430969327	0.2521889171077895	0.24015705917903676	0.0	0.0	0.008849557452895155	0.002617616700366863	0.01904761909070708	0.02173913016665991	0.2521889171077895	0.02857142869623569	0.009414241228383106	0.010638297872340803	0.2607385861671046	0.00631446151730185	0.04258456773700474	0.015325211399892829	0.0	0.1873308587743103	0.015490552406236424	0.0973344835655356	0.2607385861671046	0.15524426270243322	0.010416666717465998	5.8043288148106655e-11	0.015325211399892255	0.0	8.218488822819836e-11	0.009176090888934105	0.2202806517022071	0.006314461517302319	0.0329497929278968	0.0	0.309958181994697	0.024910006119243405	0.1157066167432768	0.06882360543416993	0.009900990175111039	0.28836449104336437	0.08910891124623696	0.05208345682783731	0.309958181994697	0.2366136790052848	0.008849557549138234	0.019607843243776263	8.907437273359403e-11	0.008206334839201563	0.0	0.06250000056316422	0.29657082588256595	0.024910006119243877	0.0	0.052083456827836806	0.43333333420263637	0.015769288447441392	0.09717242765201124	0.034188034204693955	0.044854804720719704	0.23151943758622376	0.09717242765200904	0.07070707081107376	0.30233566179031013	0.22591561292198117	0.005603824664242588	0.031410931678233944	0.00854700853193627	0.025961419483359307	0.019607842919238262	0.031410931678233944	0.25748085706958307	0.01576928844744163	0.0	0.019801980198019858	0.32673267408982104	0.019230769241622873	0.1748500433318408	0.0	0.0	0.24019104886906062	0.1176470596515322	0.056637041785388996	0.2931958293305687	0.23148708511723282	0.0087039637518278	0.021505376054940524	0.0	0.010526315820622866	0.0	0.03809523816110035	0.2931958293305669	0.03191489397062436	0.039215685942080074	0.020000000000000115	0.33742845584109527	0.023250150631625093	0.09236425809516433	0.012098149819475814	0.009090908974340594	0.1922830834999861	0.09236425809516177	0.08474370357093958	0.3374284558410936	0.18920611148557973	0.00307697201440637	0.032258064542028994	4.807207005796954e-11	0.0	0.009615384714211892	0.03883495156897494	0.23643769750549504	0.023250150631625093	0.04415461400550549	0.010309278350515984	0.38738738607776435	0.055780598949802265	0.17704580454250735	0.08071577548728978	0.009198037732705203	0.31775700848868893	0.17704580454250735	0.007482694150834592	0.378393279125489	0.26524427418064017	1.2093490333566032e-11	0.009090909020638837	0.016949152567603754	0.029411764426761654	0.0	0.12126520559270158	0.36919524139278376	0.055780598949802265	6.726604624418542e-11	0.0	0.42841382526830235	0.00806451605115278	0.07766990259517904	0.01607287968876251	0.09291728862029476	0.263144125421456	0.04887803899820054	0.12621359332088775	0.42841382526829447	0.263144125421456	0.0	0.036685199068416066	0.016072879688761837	0.01758353186274763	0.010526315906885797	0.036685199068417045	0.3354965366479997	0.012192839929783494	0.05476887936379556	0.07692307692307587	0.2251944547506227	0.0	0.08791208875136189	0.052083333244988574	0.025064671464454104	0.15133298650569227	0.0707964597885873	0.003666366703877521	0.2251944547506227	0.15133298650569227	0.0	0.0	0.025000000419236744	0.019963434535586015	0.0	0.05376344058614625	0.20012978328616862	0.016260162718605996	0.028833362244888052	0.003666366703877521	0.3592233012446133	0.0259322384788542	0.10128488289982163	0.07536320286972098	0.030946797881199452	0.20486688167881129	0.10128488289982163	0.028218795909267923	0.30767221827064506	0.20486688167881129	0.0	0.01785714273203356	0.0	0.06666666722110624	7.332904245286387e-11	0.0753526444209645	0.2767254203894456	0.0259322384788542	0.0	0.012658227848101361
6	-325.58600597022894	-1	17	9	9	8	16	2	9	0	5	6	15	3	16	7	6	8	6	16	7	0.3589743586428196	0.0	0.13392857066161734	0.01801801825273672	0.0	0.24015705937590734	0.1075268820045593	0.05454545471503334	0.25218891730025295	0.24015705937590273	6.045156624168158e-11	1.5108471355174362e-11	0.008849557496649651	0.0026176164321100137	0.019047619041021983	0.021739130692779395	0.25218891730025295	0.028571428632997168	0.009414241492235631	0.010638297872340406	0.260738585557953	0.005959123766492179	0.04258456788561747	0.015325211447261709	0.0	0.18733085745000905	0.01604126551675128	0.09733448299742482	0.260738585557953	0.155244262330304	0.0018626528429816177	0.0	0.015325211447261709	0.0	0.0	0.008219488907277308	0.22028065076517295	0.005959123766492179	0.032949793315162415	0.0	0.30995817967314515	0.024337545792381347	0.11570661635946078	0.06882360558629218	0.009900989932343092	0.2883644915166078	0.09219680670673219	0.052083457018706446	0.30995817967314515	0.2366136789644604	0.008334227752527483	0.019607843007321973	0.0	0.008206334562493882	0.0	0.059525033161822755	0.29657082607910645	0.02433754579238196	0.0	0.052083457018706446	0.4333333341736366	0.015769288235554808	0.09717242803683437	0.03418803444931551	0.0450432042386576	0.23004929857946754	0.09717242803683285	0.07070707050102856	0.3014080269375227	0.23004929857946227	0.0086956522565232	0.03141093144224376	0.008547008459407042	0.026315524119397013	0.01960784340312436	0.03141093144224376	0.25636482269886507	0.015769288235554808	0.0	0.01980198019801934	0.326732674590982	0.01923076948379158	0.1768143013942857	0.0	0.0	0.23444185698951542	0.11764705832553989	0.057627555595225845	0.29319582787311593	0.23444185698951153	0.01030927816006914	0.021505376056015598	0.0	0.01052631563381894	1.8053434902250966e-11	0.038095237966984094	0.29319582787311593	0.03191489357730329	0.03921568603809186	0.020000000000000115	0.33742845654662934	0.023250150911592025	0.09273387383600515	0.012339721454419335	0.009090909030881235	0.1906860334446776	0.09273387383600515	0.08561243815424913	0.33742845654662934	0.1906860334446765	0.010989010843341068	0.03225806409950223	0.0	0.0	0.009615384565461469	0.03883495155511801	0.2351973936278405	0.023250150911592025	0.04451136018316289	0.01030927835051561	0.3873873896970701	0.055780598217362344	0.17704580279607232	0.08071577561756528	0.00919803794604628	0.3177570073744242	0.17704580279607232	0.007482694294611113	0.3783932771929993	0.26524427270824874	0.0	0.00909090922475496	0.016949152611991484	0.029411764591485333	0.0	0.12126520457870772	0.3691952392469494	0.05578059821736459	5.556667019845918e-11	0.0	0.4284138264577851	0.00806451624927967	0.07766990321128543	0.016072879486906628	0.09291728950160676	0.26314412576721086	0.048878038945234015	0.12621359309079433	0.42841382645778464	0.26314412576721086	0.0	0.03668519895807212	0.01607287948690621	0.017583532088765428	0.010526315669995557	0.03668519895807334	0.3354965369561729	0.012192839987160682	0.05476887910019657	0.0769230769230773	0.22519445485922734	8.622373570688069e-11	0.08791208752076969	0.052083333780279455	0.025064671886082614	0.15133298683839766	0.0707964606645149	0.0036663666929915516	0.22519445485922734	0.15133298683839563	0.0	0.0	0.02499999971520966	0.019963434288896787	0.0	0.0537634410328438	0.20012978297314316	0.016260162663438448	0.028833361845848688	0.0036663666929915516	0.3592233016157109	0.025932238411555356	0.10128488258277366	0.07536320377431877	0.030946797213679992	0.2048668819726219	0.10128488258277366	0.028218795615522988	0.3076722175214509	0.204866881972619	0.0	0.017857142900957027	4.6002605813555424e-11	0.0666666663990393	0.0	0.07535264417121404	0.2767254203077709	0.025932238411555748	2.8170506993774325e-11	0.012658227848101361
