llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7
-537.5995483398438	-1	6	7	0	3	2	0	1
-537.4987182617188	-1	6	4	0	3	7	0	1
-537.4976806640625	-1	6	5	0	3	7	0	1
