tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4
0	-505.5926513671875	-1	3	0	2	2	0.4022449851036072	0.09734513610601425	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552
1	-505.5926513671875	-1	4	0	2	2	0.4022449851036072	0.09734513610601425	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552
2	-505.5926513671875	-1	2	0	4	2	0.4022449851036072	0.09734513610601425	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552
3	-505.5926513671875	-1	3	0	4	2	0.4022449851036072	0.09734513610601425	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552
