tree	llh	pi_0	pi_1	pi_2	pi_3	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_5	f_1_6	f_1_7
0	-418.6139831542969	-1	2	0	0	0	0	0	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
1	-418.6139831542969	-1	2	0	0	0	0	1	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
2	-418.6139831542969	-1	2	0	0	0	0	3	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
3	-418.6139831542969	-1	2	0	0	3	0	0	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
4	-418.6139831542969	-1	2	0	0	3	0	1	0.42056071758270264	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
5	-418.6177062988281	-1	2	0	0	3	0	3	0.42056071758270264	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.0926094576716423	0.05501564219594002	0.020202020183205605	0.037593815475702286
6	-418.6139831542969	-1	2	0	0	0	1	0	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
7	-418.6139831542969	-1	2	0	0	0	1	3	0.4205607771873474	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
8	-418.6139831542969	-1	2	0	0	3	1	0	0.420560747385025	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.09090909361839294	0.05607476457953453	0.020202020183205605	0.03846153989434242
9	-418.6177062988281	-1	2	0	0	3	1	3	0.42056071758270264	0.16500402987003326	0.16500402987003326	0.1666666716337204	9.999999974752427e-07	0.05999999865889549	0.00917431153357029	0.2929292917251587	0.04494382068514824	0.06956521421670914	0.0926094576716423	0.05501564219594002	0.020202020183205605	0.037593815475702286
