tree	llh	pi_0	pi_1	pi_3	pi_4	pi_7	f_0_0	f_0_1	f_0_3	f_0_4	f_0_7	f_1_0	f_1_1	f_1_3	f_1_4	f_1_7
0	-383.1724548339844	-1	0	0	3	1	0.3368421196937561	0.19148936867713928	0.12345679104328156	0.08256880939006805	0.09574468433856964	0.30476194620132446	0.11538461595773697	0.14152728021144867	0.14152728021144867	0.022727273404598236
1	-383.2265319824219	-1	0	0	3	4	0.3368421196937561	0.19148936867713928	0.12345679104328156	0.08870076388120651	0.08870075643062592	0.30476194620132446	0.11538461595773697	0.14152728021144867	0.14152728021144867	0.022727273404598236
2	-383.2235412597656	-1	0	1	0	0	0.35064804553985596	0.1821102797985077	0.12345679104328156	0.07826616615056992	0.09027162939310074	0.3047619163990021	0.12479468435049057	0.12479468435049057	0.1538461595773697	0.022727273404598236
3	-383.12554931640625	-1	0	1	0	3	0.3368421196937561	0.19148936867713928	0.12345679104328156	0.08256880939006805	0.09574468433856964	0.3047618865966797	0.12479468435049057	0.12479468435049057	0.1538461595773697	0.022727273404598236
4	-383.17962646484375	-1	0	1	0	4	0.3368421196937561	0.19148936867713928	0.12345679104328156	0.08870076388120651	0.08870075643062592	0.3047618865966797	0.12479468435049057	0.12479468435049057	0.1538461446762085	0.022727273404598236
