tree	llh	pi_0	pi_1	pi_3	pi_4	f_0_0	f_0_1	f_0_3	f_0_4	f_1_0	f_1_1	f_1_3	f_1_4
0	-327.8554992675781	-1	4	4	0	0.3232323229312897	0.037383176386356354	0.1041666641831398	0.30612245202064514	0.29113924503326416	0.19417475163936615	0.021978022530674934	0.24137930572032928
