tree	llh	pi_0	pi_1	pi_2	pi_3	f_0_0	f_0_1	f_0_2	f_0_3	f_1_0	f_1_1	f_1_2	f_1_3
0	-385.3493347167969	-1	3	1	0	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660193920135498	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584
1	-385.3493347167969	-1	3	3	0	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660193920135498	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584
2	-385.3782958984375	-1	2	3	0	0.5094339847564697	0.16977299749851227	0.16977299749851227	0.4660193920135498	0.2551020383834839	0.06699980795383453	0.06699980795383453	0.14444445073604584
