tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_7
0	-551.8040771484375	-1	0	1	1	3	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
1	-551.8052978515625	-1	0	3	1	3	4	0.29807692766189575	0.27586206793785095	0.008244376629590988	0.21650363504886627	0.20825925469398499	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
2	-551.8040771484375	-1	0	7	1	3	4	0.29807692766189575	0.27586206793785095	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.019607843831181526	0.3776593804359436	0.3776593804359436	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
3	-551.8695678710938	1	-1	0	0	3	4	0.28637582063674927	0.28637582063674927	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.019607843831181526	0.37634408473968506	0.378947377204895	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
4	-551.8707885742188	1	-1	3	0	3	4	0.28637582063674927	0.28637582063674927	0.008244376629590988	0.21650363504886627	0.20825925469398499	0.019607843831181526	0.37634408473968506	0.378947377204895	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
5	-551.8695678710938	1	-1	7	0	3	4	0.28637582063674927	0.28637582063674927	0.008403361774981022	0.2150537669658661	0.20952381193637848	0.019607843831181526	0.37634408473968506	0.378947377204895	0.0476190485060215	0.24761904776096344	0.18347202241420746	0.18347203731536865
