tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_7
0	-492.572998046875	-1	3	1	0	2	0	0	0.5181266069412231	0.17391304671764374	0.1649484485387802	0.4571371078491211	0.13829787075519562	0.010276544839143753	0.050712913274765015	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
1	-492.5414733886719	-1	3	1	0	2	2	0	0.513564944267273	0.17391304671764374	0.1649484485387802	0.46179288625717163	0.13829787075519562	0.011111111380159855	0.05177205801010132	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
2	-492.5414733886719	-1	3	1	0	2	3	0	0.513564944267273	0.17391304671764374	0.1649484485387802	0.461792916059494	0.13829787075519562	0.011111111380159855	0.05177205801010132	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
3	-492.58074951171875	-1	3	1	0	2	4	0	0.513564944267273	0.17391304671764374	0.1649484485387802	0.46179288625717163	0.13829787075519562	0.011111111380159855	0.05177205801010132	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.030731942504644394	0.030731942504644394	0.02857142873108387
4	-492.56884765625	-1	3	1	0	2	7	0	0.513564944267273	0.17391304671764374	0.1649484485387802	0.46179288625717163	0.13829787075519562	0.011111111380159855	0.05177205801010132	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.031331442296504974	0.031331442296504974
5	-492.5332946777344	-1	3	1	0	2	0	3	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660194218158722	0.13829787075519562	0.011111111380159855	0.05263157933950424	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
6	-492.5332946777344	-1	3	1	0	2	2	3	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660194218158722	0.13829787075519562	0.011111111380159855	0.05263157933950424	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
7	-492.5332946777344	-1	3	1	0	2	3	3	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660193920135498	0.13829787075519562	0.011111111380159855	0.05263157933950424	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.03448275849223137	0.02857142873108387
8	-492.57257080078125	-1	3	1	0	2	4	3	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660194218158722	0.13829787075519562	0.011111111380159855	0.05263157933950424	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.030731942504644394	0.030731942504644394	0.02857142873108387
9	-492.5606689453125	-1	3	1	0	2	7	3	0.5094339847564697	0.17391304671764374	0.1649484485387802	0.4660194218158722	0.13829787075519562	0.011111111380159855	0.05263157933950424	0.2551020383834839	0.07000000029802322	0.06422018259763718	0.14444445073604584	0.027522936463356018	0.031331442296504974	0.031331442296504974
