tree	llh	pi_0	pi_2	pi_3	f_0_0	f_0_2	f_0_3	f_1_0	f_1_2	f_1_3
0	-316.78326416015625	-1	0	0	0.3689320385456085	0.1568627506494522	0.16326530277729034	0.31683167815208435	0.13445378839969635	0.1696428507566452
1	-316.78326416015625	-1	3	0	0.3689320385456085	0.1568627506494522	0.16326530277729034	0.31683167815208435	0.13445378839969635	0.1696428507566452
