tree	llh	pi_0	pi_2	pi_4	pi_5	pi_6	f_0_0	f_0_2	f_0_4	f_0_5	f_0_6	f_1_0	f_1_2	f_1_4	f_1_5	f_1_6
0	-450.2473449707031	-1	4	0	0	4	0.4706774353981018	0.15238095819950104	0.3010798394680023	0.16959761083126068	0.055045872926712036	0.32737481594085693	0.14723683893680573	0.32737481594085693	1.622538547962904e-09	0.1801379919052124
1	-450.3111572265625	-1	4	0	2	4	0.46464645862579346	0.16272544860839844	0.3068181872367859	0.16272544860839844	0.055045872926712036	0.32737481594085693	0.14723682403564453	0.32737481594085693	9.999999974752427e-07	0.1801379770040512
