tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4
0	-471.9942932128906	-1	0	1	0	2	0.36210012435913086	0.17267104983329773	0.11764705926179886	0.18942907452583313	0.09375	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.08737864345312119
