tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_7
10	-557.8238525390625	-1	0	1	0	0	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
11	-557.8784790039062	-1	0	1	1	0	2	5	0.5666666030883789	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.23860453069210052	0.21562246978282928	0.022982072085142136	0.009259259328246117	0.21562248468399048	0.15238095819950104
12	-557.8656616210938	-1	0	1	2	0	2	5	0.5666666030883789	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.22964495420455933	0.22964496910572052	0.023410212248563766	0.009259259328246117	0.20623473823070526	0.15238095819950104
13	-557.9030151367188	-1	0	1	5	0	2	5	0.5666666030883789	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
14	-557.8238525390625	-1	0	1	7	0	2	5	0.5666666030883789	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
15	-557.825439453125	-1	0	1	0	1	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.15238095819950104
16	-557.8866577148438	-1	0	1	2	1	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.23503190279006958	0.22662757337093353	0.022969704121351242	0.008404377847909927	0.2036578506231308	0.15238095819950104
17	-557.9046020507812	-1	0	1	5	1	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	0.09255276620388031	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.15238095819950104
18	-557.825439453125	-1	0	1	7	1	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.15238095819950104
19	-557.8246459960938	-1	0	1	0	2	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.15238095819950104
20	-557.8975219726562	-1	0	1	1	2	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2405644655227661	0.2179671674966812	0.0225972980260849	0.008520836010575294	0.20944632589817047	0.15238095819950104
21	-557.9037475585938	-1	0	1	5	2	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.15238095819950104
22	-557.8246459960938	-1	0	1	7	2	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.15238095819950104
23	-557.8238525390625	-1	0	1	0	7	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
24	-557.8784790039062	-1	0	1	1	7	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.23860453069210052	0.21562246978282928	0.022982072085142136	0.009259259328246117	0.21562248468399048	0.15238095819950104
25	-557.8656616210938	-1	0	1	2	7	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.22964495420455933	0.22964496910572052	0.023410212248563766	0.009259259328246117	0.20623473823070526	0.15238095819950104
26	-557.9030151367188	-1	0	1	5	7	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
27	-557.8238525390625	-1	0	1	7	7	2	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.15238095819950104
