tree	llh	pi_0	pi_2	pi_3	pi_4	pi_7	f_0_0	f_0_2	f_0_3	f_0_4	f_0_7	f_1_0	f_1_2	f_1_3	f_1_4	f_1_7
0	-533.88232421875	3	4	-1	0	0	0.36036035418510437	0.0260869562625885	0.42990654706954956	0.12037037312984467	0.21568627655506134	0.4162708818912506	0.1388888955116272	0.4162708818912506	0.302752286195755	0.10112359374761581
