tree	llh	pi_0	pi_1	pi_3	pi_4	pi_5	f_0_0	f_0_1	f_0_3	f_0_4	f_0_5	f_1_0	f_1_1	f_1_3	f_1_4	f_1_5
0	-466.270751953125	-1	4	0	0	1	0.4433962106704712	0.23423422873020172	0.1595744639635086	0.23762376606464386	0.1304347813129425	0.3146067261695862	0.1683168262243271	0.035087719559669495	0.23853211104869843	0.029999999329447746
1	-466.270751953125	-1	4	0	0	3	0.4433962106704712	0.23423422873020172	0.1595744639635086	0.23762376606464386	0.1304347813129425	0.3146067261695862	0.1683168262243271	0.035087719559669495	0.23853211104869843	0.029999999329447746
2	-466.270751953125	-1	4	1	0	0	0.4433962404727936	0.23423422873020172	0.1595744639635086	0.23762376606464386	0.1304347813129425	0.31460675597190857	0.1683168262243271	0.035087719559669495	0.23853211104869843	0.029999999329447746
3	-466.270751953125	-1	4	1	0	3	0.4433962404727936	0.23423422873020172	0.1595744639635086	0.23762376606464386	0.1304347813129425	0.31460675597190857	0.1683168262243271	0.035087719559669495	0.23853211104869843	0.029999999329447746
