tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7
0	-614.4462280273438	-1	0	3	1	0	2	0	3	0.42698824405670166	0.31111401319503784	0.17391304671764374	0.2844827473163605	0.05172635614871979	0.125	0.06414787471294403	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
1	-614.4124145507812	-1	0	3	1	0	2	2	3	0.4117647111415863	0.3214285671710968	0.1827515810728073	0.2844827473163605	0.05454545468091965	0.11876514554023743	0.06398645043373108	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
2	-614.3577880859375	-1	0	3	1	0	2	3	3	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.125	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
3	-614.4371337890625	-1	0	3	1	0	2	4	3	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.060696449130773544	0.125	0.06069645285606384	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
4	-614.3577880859375	-1	0	3	1	0	2	5	3	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.125	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
5	-614.4462280273438	-1	0	3	1	0	2	0	4	0.42698824405670166	0.31111401319503784	0.17391304671764374	0.2844827473163605	0.05172635614871979	0.125	0.06414787471294403	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
6	-614.4124145507812	-1	0	3	1	0	2	2	4	0.4117647111415863	0.3214285671710968	0.1827515810728073	0.2844827473163605	0.05454545468091965	0.11876514554023743	0.06398645043373108	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
7	-614.3577880859375	-1	0	3	1	0	2	3	4	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.125	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
8	-614.3577880859375	-1	0	3	1	0	2	5	4	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.125	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
9	-614.3812866210938	-1	0	3	1	0	3	2	4	0.4117647111415863	0.3214285671710968	0.16893044114112854	0.2902168035507202	0.05454545468091965	0.12128634750843048	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
10	-614.3812866210938	-1	0	3	1	0	3	5	4	0.4117647111415863	0.3214285671710968	0.16893044114112854	0.2902168035507202	0.05454545468091965	0.12128634750843048	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
11	-614.4596557617188	-1	0	3	1	3	0	2	3	0.4285815358161926	0.31015387177467346	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.11842764914035797	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
12	-614.4596557617188	-1	0	3	1	3	0	5	3	0.4285815358161926	0.31015387177467346	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.11842764914035797	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
13	-614.4596557617188	-1	0	3	1	3	0	2	4	0.4285815358161926	0.31015387177467346	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.11842764914035797	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
14	-614.4596557617188	-1	0	3	1	3	0	5	4	0.4285815358161926	0.31015387177467346	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.11842764914035797	0.06818182021379471	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
15	-614.387451171875	-1	0	3	1	3	2	0	0	0.4205629229545593	0.3154040277004242	0.17391304671764374	0.2844827473163605	0.05454545468091965	0.125	0.0657975971698761	0.03936132788658142	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
16	-614.4124145507812	-1	0	3	1	3	2	2	0	0.4117647111415863	0.3214285671710968	0.1827515810728073	0.2844827473163605	0.05454545468091965	0.11876514554023743	0.06398645043373108	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
17	-614.3743286132812	-1	0	3	1	3	2	3	0	0.4117647111415863	0.3214285671710968	0.16987577080726624	0.2890796661376953	0.05307731777429581	0.125	0.06612656265497208	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
18	-614.4371337890625	-1	0	3	1	3	2	4	0	0.4117647111415863	0.3214285671710968	0.17391304671764374	0.2844827473163605	0.060696449130773544	0.125	0.06069645285606384	0.040816325694322586	0.39361703395843506	0.251209557056427	0.03773584961891174	0.251209557056427	0.10526315867900848	0.022727273404598236	9.999999974752427e-07	0.10526315867900848
